2018-08-17 16:18:49,814 - log\train.log - INFO - model_type     :	idcnn
2018-08-17 16:18:49,814 - log\train.log - INFO - num_chars      :	2677
2018-08-17 16:18:49,814 - log\train.log - INFO - char_dim       :	100
2018-08-17 16:18:49,814 - log\train.log - INFO - num_tags       :	51
2018-08-17 16:18:49,815 - log\train.log - INFO - seg_dim        :	20
2018-08-17 16:18:49,815 - log\train.log - INFO - lstm_dim       :	100
2018-08-17 16:18:49,815 - log\train.log - INFO - batch_size     :	60
2018-08-17 16:18:49,816 - log\train.log - INFO - emb_file       :	e:\objectTest\NERuselocal\data\vec.txt
2018-08-17 16:18:49,816 - log\train.log - INFO - clip           :	5
2018-08-17 16:18:49,816 - log\train.log - INFO - dropout_keep   :	0.5
2018-08-17 16:18:49,816 - log\train.log - INFO - optimizer      :	adam
2018-08-17 16:18:49,816 - log\train.log - INFO - lr             :	0.001
2018-08-17 16:18:49,817 - log\train.log - INFO - tag_schema     :	iobes
2018-08-17 16:18:49,817 - log\train.log - INFO - pre_emb        :	True
2018-08-17 16:18:49,817 - log\train.log - INFO - zeros          :	True
2018-08-17 16:18:49,817 - log\train.log - INFO - lower          :	False
2018-08-17 16:19:01,146 - log\train.log - INFO - Created model with fresh parameters.
2018-08-17 16:19:07,264 - log\train.log - INFO - Load pre-trained embedding.
2018-08-17 16:19:07,264 - log\train.log - INFO - start training
2018-08-17 16:55:26,451 - log\train.log - INFO - iteration:15 step:1382/1687, NER loss: 1.475096
2018-08-17 16:55:32,473 - log\train.log - INFO - iteration:15 step:1482/1687, NER loss: 0.800086
2018-08-17 16:55:39,792 - log\train.log - INFO - iteration:15 step:1582/1687, NER loss: 1.141626
2018-08-17 16:55:46,873 - log\train.log - INFO - iteration:15 step:1682/1687, NER loss: 1.183282
2018-08-17 16:55:47,627 - log\train.log - INFO - model saved
2018-08-17 16:55:55,008 - log\train.log - INFO - iteration:16 step:95/1687, NER loss: 1.352033
2018-08-17 16:56:01,775 - log\train.log - INFO - iteration:16 step:195/1687, NER loss: 1.124538
2018-08-17 16:56:07,432 - log\train.log - INFO - iteration:16 step:295/1687, NER loss: 0.791121
2018-08-17 16:56:14,143 - log\train.log - INFO - iteration:16 step:395/1687, NER loss: 1.038807
2018-08-17 16:56:20,163 - log\train.log - INFO - iteration:16 step:495/1687, NER loss: 0.907776
2018-08-17 16:56:27,202 - log\train.log - INFO - iteration:16 step:595/1687, NER loss: 1.192140
2018-08-17 16:56:33,369 - log\train.log - INFO - iteration:16 step:695/1687, NER loss: 0.879613
2018-08-17 16:56:40,734 - log\train.log - INFO - iteration:16 step:795/1687, NER loss: 1.045183
2018-08-17 16:56:47,567 - log\train.log - INFO - iteration:16 step:895/1687, NER loss: 0.927395
2018-08-17 16:56:55,602 - log\train.log - INFO - iteration:16 step:995/1687, NER loss: 1.420851
2018-08-17 16:57:03,164 - log\train.log - INFO - iteration:16 step:1095/1687, NER loss: 1.183566
2018-08-17 16:57:09,682 - log\train.log - INFO - iteration:16 step:1195/1687, NER loss: 0.940848
2018-08-17 16:57:16,204 - log\train.log - INFO - iteration:16 step:1295/1687, NER loss: 0.807344
2018-08-17 16:57:22,931 - log\train.log - INFO - iteration:16 step:1395/1687, NER loss: 0.973996
2018-08-17 16:57:29,323 - log\train.log - INFO - iteration:16 step:1495/1687, NER loss: 0.982270
2018-08-17 16:57:37,094 - log\train.log - INFO - iteration:16 step:1595/1687, NER loss: 1.310112
2018-08-17 16:57:43,625 - log\train.log - INFO - iteration:17 step:8/1687, NER loss: 1.098540
2018-08-17 16:57:50,293 - log\train.log - INFO - iteration:17 step:108/1687, NER loss: 1.278169
2018-08-17 16:57:55,913 - log\train.log - INFO - iteration:17 step:208/1687, NER loss: 0.959913
2018-08-17 16:58:02,040 - log\train.log - INFO - iteration:17 step:308/1687, NER loss: 1.048085
2018-08-17 16:58:07,625 - log\train.log - INFO - iteration:17 step:408/1687, NER loss: 0.866163
2018-08-17 16:58:14,808 - log\train.log - INFO - iteration:17 step:508/1687, NER loss: 1.454530
2018-08-17 16:58:20,322 - log\train.log - INFO - iteration:17 step:608/1687, NER loss: 0.823508
2018-08-17 16:58:26,771 - log\train.log - INFO - iteration:17 step:708/1687, NER loss: 1.160522
2018-08-17 16:58:33,686 - log\train.log - INFO - iteration:17 step:808/1687, NER loss: 1.187017
2018-08-17 16:58:40,056 - log\train.log - INFO - iteration:17 step:908/1687, NER loss: 0.899579
2018-08-17 16:58:46,503 - log\train.log - INFO - iteration:17 step:1008/1687, NER loss: 0.961865
2018-08-17 16:58:53,329 - log\train.log - INFO - iteration:17 step:1108/1687, NER loss: 1.019779
2018-08-17 16:58:58,926 - log\train.log - INFO - iteration:17 step:1208/1687, NER loss: 0.682450
2018-08-17 16:59:05,410 - log\train.log - INFO - iteration:17 step:1308/1687, NER loss: 1.057620
2018-08-17 16:59:12,678 - log\train.log - INFO - iteration:17 step:1408/1687, NER loss: 1.259137
2018-08-17 16:59:18,615 - log\train.log - INFO - iteration:17 step:1508/1687, NER loss: 0.836267
2018-08-17 16:59:26,331 - log\train.log - INFO - iteration:17 step:1608/1687, NER loss: 1.380788
2018-08-17 16:59:32,433 - log\train.log - INFO - iteration:18 step:21/1687, NER loss: 0.922577
2018-08-17 16:59:38,217 - log\train.log - INFO - iteration:18 step:121/1687, NER loss: 0.835962
2018-08-17 16:59:45,170 - log\train.log - INFO - iteration:18 step:221/1687, NER loss: 1.126057
2018-08-17 16:59:52,078 - log\train.log - INFO - iteration:18 step:321/1687, NER loss: 1.215020
2018-08-17 16:59:57,822 - log\train.log - INFO - iteration:18 step:421/1687, NER loss: 0.916512
2018-08-17 17:00:03,783 - log\train.log - INFO - iteration:18 step:521/1687, NER loss: 1.128992
2018-08-17 17:00:09,394 - log\train.log - INFO - iteration:18 step:621/1687, NER loss: 0.887807
2018-08-17 17:00:15,859 - log\train.log - INFO - iteration:18 step:721/1687, NER loss: 1.031653
2018-08-17 17:00:22,403 - log\train.log - INFO - iteration:18 step:821/1687, NER loss: 1.002977
2018-08-17 17:00:28,798 - log\train.log - INFO - iteration:18 step:921/1687, NER loss: 0.913875
2018-08-17 17:00:36,413 - log\train.log - INFO - iteration:18 step:1021/1687, NER loss: 1.422463
2018-08-17 17:00:43,303 - log\train.log - INFO - iteration:18 step:1121/1687, NER loss: 1.138881
2018-08-17 17:00:49,110 - log\train.log - INFO - iteration:18 step:1221/1687, NER loss: 0.826135
2018-08-17 17:00:56,782 - log\train.log - INFO - iteration:18 step:1321/1687, NER loss: 1.311755
2018-08-17 17:01:04,144 - log\train.log - INFO - iteration:18 step:1421/1687, NER loss: 1.232738
2018-08-17 17:01:10,437 - log\train.log - INFO - iteration:18 step:1521/1687, NER loss: 0.892167
2018-08-17 17:01:15,993 - log\train.log - INFO - iteration:18 step:1621/1687, NER loss: 0.760727
2018-08-17 17:01:22,295 - log\train.log - INFO - iteration:19 step:34/1687, NER loss: 1.027846
2018-08-17 17:01:28,959 - log\train.log - INFO - iteration:19 step:134/1687, NER loss: 1.006959
2018-08-17 17:01:34,257 - log\train.log - INFO - iteration:19 step:234/1687, NER loss: 0.685654
2018-08-17 17:01:40,197 - log\train.log - INFO - iteration:19 step:334/1687, NER loss: 0.841984
2018-08-17 17:01:47,192 - log\train.log - INFO - iteration:19 step:434/1687, NER loss: 1.094853
2018-08-17 17:01:54,638 - log\train.log - INFO - iteration:19 step:534/1687, NER loss: 1.245230
2018-08-17 17:02:01,935 - log\train.log - INFO - iteration:19 step:634/1687, NER loss: 1.258804
2018-08-17 17:02:08,201 - log\train.log - INFO - iteration:19 step:734/1687, NER loss: 0.929891
2018-08-17 17:02:15,082 - log\train.log - INFO - iteration:19 step:834/1687, NER loss: 1.132182
2018-08-17 17:02:21,753 - log\train.log - INFO - iteration:19 step:934/1687, NER loss: 1.104315
2018-08-17 17:02:27,638 - log\train.log - INFO - iteration:19 step:1034/1687, NER loss: 0.851491
2018-08-17 17:02:34,050 - log\train.log - INFO - iteration:19 step:1134/1687, NER loss: 1.180231
2018-08-17 17:02:39,566 - log\train.log - INFO - iteration:19 step:1234/1687, NER loss: 0.954690
2018-08-17 17:02:46,021 - log\train.log - INFO - iteration:19 step:1334/1687, NER loss: 1.283445
2018-08-17 17:02:51,886 - log\train.log - INFO - iteration:19 step:1434/1687, NER loss: 0.938718
2018-08-17 17:02:57,583 - log\train.log - INFO - iteration:19 step:1534/1687, NER loss: 1.042303
2018-08-17 17:03:03,097 - log\train.log - INFO - iteration:19 step:1634/1687, NER loss: 0.911557
2018-08-17 17:03:09,400 - log\train.log - INFO - iteration:20 step:47/1687, NER loss: 1.263435
2018-08-17 17:03:14,814 - log\train.log - INFO - iteration:20 step:147/1687, NER loss: 0.804808
2018-08-17 17:03:21,054 - log\train.log - INFO - iteration:20 step:247/1687, NER loss: 1.121680
2018-08-17 17:03:27,151 - log\train.log - INFO - iteration:20 step:347/1687, NER loss: 1.167309
2018-08-17 17:03:32,893 - log\train.log - INFO - iteration:20 step:447/1687, NER loss: 1.014305
2018-08-17 17:03:39,431 - log\train.log - INFO - iteration:20 step:547/1687, NER loss: 1.110732
2018-08-17 17:03:46,676 - log\train.log - INFO - iteration:20 step:647/1687, NER loss: 1.177082
2018-08-17 17:03:53,601 - log\train.log - INFO - iteration:20 step:747/1687, NER loss: 1.251472
2018-08-17 17:04:00,315 - log\train.log - INFO - iteration:20 step:847/1687, NER loss: 1.263772
2018-08-17 17:04:06,627 - log\train.log - INFO - iteration:20 step:947/1687, NER loss: 0.972984
2018-08-17 17:04:12,898 - log\train.log - INFO - iteration:20 step:1047/1687, NER loss: 0.988260
2018-08-17 17:04:18,462 - log\train.log - INFO - iteration:20 step:1147/1687, NER loss: 0.745600
2018-08-17 17:04:23,829 - log\train.log - INFO - iteration:20 step:1247/1687, NER loss: 0.690288
2018-08-17 17:04:30,088 - log\train.log - INFO - iteration:20 step:1347/1687, NER loss: 1.081703
2018-08-17 17:04:35,042 - log\train.log - INFO - iteration:20 step:1447/1687, NER loss: 0.590270
2018-08-17 17:04:41,956 - log\train.log - INFO - iteration:20 step:1547/1687, NER loss: 1.143574
2018-08-17 17:04:48,462 - log\train.log - INFO - iteration:20 step:1647/1687, NER loss: 1.098061
2018-08-17 17:04:56,106 - log\train.log - INFO - iteration:21 step:60/1687, NER loss: 1.407471
2018-08-17 17:05:02,046 - log\train.log - INFO - iteration:21 step:160/1687, NER loss: 0.831507
2018-08-17 17:05:08,638 - log\train.log - INFO - iteration:21 step:260/1687, NER loss: 1.074075
2018-08-17 17:05:15,036 - log\train.log - INFO - iteration:21 step:360/1687, NER loss: 1.016166
2018-08-17 17:05:21,313 - log\train.log - INFO - iteration:21 step:460/1687, NER loss: 0.966408
2018-08-17 17:05:27,156 - log\train.log - INFO - iteration:21 step:560/1687, NER loss: 0.823409
2018-08-17 17:05:33,550 - log\train.log - INFO - iteration:21 step:660/1687, NER loss: 1.068159
2018-08-17 17:05:39,312 - log\train.log - INFO - iteration:21 step:760/1687, NER loss: 0.865987
2018-08-17 17:05:45,799 - log\train.log - INFO - iteration:21 step:860/1687, NER loss: 1.054350
2018-08-17 17:05:53,508 - log\train.log - INFO - iteration:21 step:960/1687, NER loss: 1.471680
2018-08-17 17:05:59,855 - log\train.log - INFO - iteration:21 step:1060/1687, NER loss: 0.935941
2018-08-17 17:06:05,665 - log\train.log - INFO - iteration:21 step:1160/1687, NER loss: 0.862930
2018-08-17 17:06:11,353 - log\train.log - INFO - iteration:21 step:1260/1687, NER loss: 0.910385
2018-08-17 17:06:17,057 - log\train.log - INFO - iteration:21 step:1360/1687, NER loss: 0.875137
2018-08-17 17:06:23,250 - log\train.log - INFO - iteration:21 step:1460/1687, NER loss: 0.976524
2018-08-17 17:06:29,855 - log\train.log - INFO - iteration:21 step:1560/1687, NER loss: 1.046032
2018-08-17 17:06:36,818 - log\train.log - INFO - iteration:21 step:1660/1687, NER loss: 1.241711
2018-08-17 17:06:42,582 - log\train.log - INFO - iteration:22 step:73/1687, NER loss: 0.784206
2018-08-17 17:06:48,662 - log\train.log - INFO - iteration:22 step:173/1687, NER loss: 0.847821
2018-08-17 17:06:55,160 - log\train.log - INFO - iteration:22 step:273/1687, NER loss: 0.890132
2018-08-17 17:07:01,961 - log\train.log - INFO - iteration:22 step:373/1687, NER loss: 0.915874
2018-08-17 17:07:09,022 - log\train.log - INFO - iteration:22 step:473/1687, NER loss: 0.988300
2018-08-17 17:07:16,052 - log\train.log - INFO - iteration:22 step:573/1687, NER loss: 0.975605
2018-08-17 17:07:23,707 - log\train.log - INFO - iteration:22 step:673/1687, NER loss: 1.190046
2018-08-17 17:07:31,926 - log\train.log - INFO - iteration:22 step:773/1687, NER loss: 1.291186
2018-08-17 17:07:39,622 - log\train.log - INFO - iteration:22 step:873/1687, NER loss: 1.241506
2018-08-17 17:07:46,974 - log\train.log - INFO - iteration:22 step:973/1687, NER loss: 0.958963
2018-08-17 17:07:54,244 - log\train.log - INFO - iteration:22 step:1073/1687, NER loss: 1.013197
2018-08-17 17:08:02,026 - log\train.log - INFO - iteration:22 step:1173/1687, NER loss: 1.099802
2018-08-17 17:08:09,458 - log\train.log - INFO - iteration:22 step:1273/1687, NER loss: 1.021466
2018-08-17 17:08:16,375 - log\train.log - INFO - iteration:22 step:1373/1687, NER loss: 0.982892
2018-08-17 17:08:23,323 - log\train.log - INFO - iteration:22 step:1473/1687, NER loss: 0.815690
2018-08-17 17:08:31,104 - log\train.log - INFO - iteration:22 step:1573/1687, NER loss: 1.055087
2018-08-17 17:08:38,673 - log\train.log - INFO - iteration:22 step:1673/1687, NER loss: 1.037038
2018-08-17 17:08:40,411 - log\train.log - INFO - model saved
2018-08-17 17:08:46,353 - log\train.log - INFO - iteration:23 step:86/1687, NER loss: 0.934714
2018-08-17 17:08:53,244 - log\train.log - INFO - iteration:23 step:186/1687, NER loss: 0.884220
2018-08-17 17:09:00,165 - log\train.log - INFO - iteration:23 step:286/1687, NER loss: 0.858189
2018-08-17 17:09:07,201 - log\train.log - INFO - iteration:23 step:386/1687, NER loss: 0.815653
2018-08-17 17:09:14,419 - log\train.log - INFO - iteration:23 step:486/1687, NER loss: 0.926747
2018-08-17 17:09:22,721 - log\train.log - INFO - iteration:23 step:586/1687, NER loss: 1.288992
2018-08-17 17:09:31,317 - log\train.log - INFO - iteration:23 step:686/1687, NER loss: 1.161309
2018-08-17 17:09:39,393 - log\train.log - INFO - iteration:23 step:786/1687, NER loss: 1.195601
2018-08-17 17:09:46,759 - log\train.log - INFO - iteration:23 step:886/1687, NER loss: 1.038877
2018-08-17 17:09:53,464 - log\train.log - INFO - iteration:23 step:986/1687, NER loss: 1.076658
2018-08-17 17:10:01,146 - log\train.log - INFO - iteration:23 step:1086/1687, NER loss: 1.312660
2018-08-17 17:10:07,385 - log\train.log - INFO - iteration:23 step:1186/1687, NER loss: 0.965520
2018-08-17 17:10:13,848 - log\train.log - INFO - iteration:23 step:1286/1687, NER loss: 0.975986
2018-08-17 17:10:20,265 - log\train.log - INFO - iteration:23 step:1386/1687, NER loss: 0.873014
2018-08-17 17:10:26,025 - log\train.log - INFO - iteration:23 step:1486/1687, NER loss: 0.758421
2018-08-17 17:10:33,427 - log\train.log - INFO - iteration:23 step:1586/1687, NER loss: 1.233077
2018-08-17 17:10:39,700 - log\train.log - INFO - iteration:23 step:1686/1687, NER loss: 0.915317
2018-08-17 17:10:45,598 - log\train.log - INFO - iteration:24 step:99/1687, NER loss: 0.675115
2018-08-17 17:10:52,676 - log\train.log - INFO - iteration:24 step:199/1687, NER loss: 1.206434
2018-08-17 17:10:58,537 - log\train.log - INFO - iteration:24 step:299/1687, NER loss: 0.816493
2018-08-17 17:11:04,257 - log\train.log - INFO - iteration:24 step:399/1687, NER loss: 0.756998
2018-08-17 17:11:11,440 - log\train.log - INFO - iteration:24 step:499/1687, NER loss: 1.218305
2018-08-17 17:11:16,814 - log\train.log - INFO - iteration:24 step:599/1687, NER loss: 0.815166
2018-08-17 17:11:23,656 - log\train.log - INFO - iteration:24 step:699/1687, NER loss: 1.064982
2018-08-17 17:11:30,093 - log\train.log - INFO - iteration:24 step:799/1687, NER loss: 1.238460
2018-08-17 17:11:37,327 - log\train.log - INFO - iteration:24 step:899/1687, NER loss: 1.281747
2018-08-17 17:11:45,441 - log\train.log - INFO - iteration:24 step:999/1687, NER loss: 0.966446
2018-08-17 17:11:51,092 - log\train.log - INFO - iteration:24 step:1099/1687, NER loss: 0.840812
2018-08-17 17:11:58,316 - log\train.log - INFO - iteration:24 step:1199/1687, NER loss: 1.296486
2018-08-17 17:12:04,610 - log\train.log - INFO - iteration:24 step:1299/1687, NER loss: 0.908466
2018-08-17 17:12:10,562 - log\train.log - INFO - iteration:24 step:1399/1687, NER loss: 0.862899
2018-08-17 17:12:17,310 - log\train.log - INFO - iteration:24 step:1499/1687, NER loss: 1.014957
2018-08-17 17:12:24,150 - log\train.log - INFO - iteration:24 step:1599/1687, NER loss: 1.118057
2018-08-17 17:12:30,229 - log\train.log - INFO - iteration:25 step:12/1687, NER loss: 0.857007
2018-08-17 17:12:36,830 - log\train.log - INFO - iteration:25 step:112/1687, NER loss: 1.074788
2018-08-17 17:12:43,063 - log\train.log - INFO - iteration:25 step:212/1687, NER loss: 0.930757
2018-08-17 17:12:49,073 - log\train.log - INFO - iteration:25 step:312/1687, NER loss: 0.822229
2018-08-17 17:12:54,405 - log\train.log - INFO - iteration:25 step:412/1687, NER loss: 0.638116
2018-08-17 17:13:00,862 - log\train.log - INFO - iteration:25 step:512/1687, NER loss: 1.004281
2018-08-17 17:13:07,409 - log\train.log - INFO - iteration:25 step:612/1687, NER loss: 1.011538
2018-08-17 17:13:14,170 - log\train.log - INFO - iteration:25 step:712/1687, NER loss: 1.069523
2018-08-17 17:13:21,853 - log\train.log - INFO - iteration:25 step:812/1687, NER loss: 1.412285
2018-08-17 17:13:27,967 - log\train.log - INFO - iteration:25 step:912/1687, NER loss: 0.926942
2018-08-17 17:13:34,836 - log\train.log - INFO - iteration:25 step:1012/1687, NER loss: 1.119883
2018-08-17 17:13:41,173 - log\train.log - INFO - iteration:25 step:1112/1687, NER loss: 0.955020
2018-08-17 17:13:47,577 - log\train.log - INFO - iteration:25 step:1212/1687, NER loss: 0.912788
2018-08-17 17:13:54,708 - log\train.log - INFO - iteration:25 step:1312/1687, NER loss: 1.227434
2018-08-17 17:14:01,616 - log\train.log - INFO - iteration:25 step:1412/1687, NER loss: 1.067419
2018-08-17 17:14:07,710 - log\train.log - INFO - iteration:25 step:1512/1687, NER loss: 0.731408
2018-08-17 17:14:14,444 - log\train.log - INFO - iteration:25 step:1612/1687, NER loss: 0.990819
2018-08-17 17:14:21,285 - log\train.log - INFO - iteration:26 step:25/1687, NER loss: 1.051796
2018-08-17 17:14:28,384 - log\train.log - INFO - iteration:26 step:125/1687, NER loss: 1.101059
2018-08-17 17:14:34,608 - log\train.log - INFO - iteration:26 step:225/1687, NER loss: 0.859054
2018-08-17 17:14:41,416 - log\train.log - INFO - iteration:26 step:325/1687, NER loss: 1.033438
2018-08-17 17:14:48,572 - log\train.log - INFO - iteration:26 step:425/1687, NER loss: 1.138699
2018-08-17 17:14:54,480 - log\train.log - INFO - iteration:26 step:525/1687, NER loss: 0.703307
2018-08-17 17:15:01,750 - log\train.log - INFO - iteration:26 step:625/1687, NER loss: 1.079658
2018-08-17 17:15:08,744 - log\train.log - INFO - iteration:26 step:725/1687, NER loss: 1.000794
2018-08-17 17:15:14,029 - log\train.log - INFO - iteration:26 step:825/1687, NER loss: 0.560222
2018-08-17 17:15:21,296 - log\train.log - INFO - iteration:26 step:925/1687, NER loss: 1.318819
2018-08-17 17:15:27,315 - log\train.log - INFO - iteration:26 step:1025/1687, NER loss: 0.915978
2018-08-17 17:15:34,433 - log\train.log - INFO - iteration:26 step:1125/1687, NER loss: 1.111952
2018-08-17 17:15:40,692 - log\train.log - INFO - iteration:26 step:1225/1687, NER loss: 0.978592
2018-08-17 17:15:46,521 - log\train.log - INFO - iteration:26 step:1325/1687, NER loss: 0.830380
2018-08-17 17:15:53,390 - log\train.log - INFO - iteration:26 step:1425/1687, NER loss: 1.016977
2018-08-17 17:15:59,861 - log\train.log - INFO - iteration:26 step:1525/1687, NER loss: 1.011354
2018-08-17 17:16:06,584 - log\train.log - INFO - iteration:26 step:1625/1687, NER loss: 1.047151
2018-08-17 17:16:13,323 - log\train.log - INFO - iteration:27 step:38/1687, NER loss: 0.955062
2018-08-17 17:16:20,254 - log\train.log - INFO - iteration:27 step:138/1687, NER loss: 0.907758
2018-08-17 17:16:26,746 - log\train.log - INFO - iteration:27 step:238/1687, NER loss: 0.939048
2018-08-17 17:16:33,261 - log\train.log - INFO - iteration:27 step:338/1687, NER loss: 0.932517
2018-08-17 17:16:39,428 - log\train.log - INFO - iteration:27 step:438/1687, NER loss: 0.845390
2018-08-17 17:16:45,617 - log\train.log - INFO - iteration:27 step:538/1687, NER loss: 0.769930
2018-08-17 17:16:52,086 - log\train.log - INFO - iteration:27 step:638/1687, NER loss: 0.835096
2018-08-17 17:16:58,842 - log\train.log - INFO - iteration:27 step:738/1687, NER loss: 0.956207
2018-08-17 17:17:05,612 - log\train.log - INFO - iteration:27 step:838/1687, NER loss: 1.024181
2018-08-17 17:17:12,769 - log\train.log - INFO - iteration:27 step:938/1687, NER loss: 1.130860
2018-08-17 17:17:19,326 - log\train.log - INFO - iteration:27 step:1038/1687, NER loss: 0.910563
2018-08-17 17:17:26,273 - log\train.log - INFO - iteration:27 step:1138/1687, NER loss: 1.056195
2018-08-17 17:17:34,100 - log\train.log - INFO - iteration:27 step:1238/1687, NER loss: 1.369184
2018-08-17 17:17:40,820 - log\train.log - INFO - iteration:27 step:1338/1687, NER loss: 1.048988
2018-08-17 17:17:47,380 - log\train.log - INFO - iteration:27 step:1438/1687, NER loss: 0.965016
2018-08-17 17:17:53,815 - log\train.log - INFO - iteration:27 step:1538/1687, NER loss: 0.906124
2018-08-17 17:18:00,410 - log\train.log - INFO - iteration:27 step:1638/1687, NER loss: 0.902420
2018-08-17 17:18:08,126 - log\train.log - INFO - iteration:28 step:51/1687, NER loss: 1.202852
2018-08-17 17:18:14,359 - log\train.log - INFO - iteration:28 step:151/1687, NER loss: 0.780969
2018-08-17 17:18:20,989 - log\train.log - INFO - iteration:28 step:251/1687, NER loss: 0.951625
2018-08-17 17:18:27,445 - log\train.log - INFO - iteration:28 step:351/1687, NER loss: 0.916798
2018-08-17 17:18:34,493 - log\train.log - INFO - iteration:28 step:451/1687, NER loss: 1.132434
2018-08-17 17:18:40,563 - log\train.log - INFO - iteration:28 step:551/1687, NER loss: 0.832211
2018-08-17 17:18:46,844 - log\train.log - INFO - iteration:28 step:651/1687, NER loss: 0.879794
2018-08-17 17:18:53,252 - log\train.log - INFO - iteration:28 step:751/1687, NER loss: 0.887428
2018-08-17 17:19:00,160 - log\train.log - INFO - iteration:28 step:851/1687, NER loss: 1.044655
2018-08-17 17:19:07,872 - log\train.log - INFO - iteration:28 step:951/1687, NER loss: 1.304382
2018-08-17 17:19:15,012 - log\train.log - INFO - iteration:28 step:1051/1687, NER loss: 1.072728
